departamento,provincia,distrito,CCODI_UBIGEO,CONTABILIZA,CONT_NORMAL,IMPUGNADA,ERROR_MAT,MESAS_INSTALADAS,ACTAS_PROCESADAS,SOL_NULIDAD,ILEGIBLE,PENDIENTE,OTRAS_OBS,SIN_DATOS,CONT_ANULADA,POR_PROCESAR,EXTRAVIADA,SINIESTRADA,INCOMPLETA,SIN_FIRMA,A_INSTALAR,MESAS_NO_INST,FUSIONADAS,NTOTAL_AUTO,MESAS_HABILES,TOT_CIUDADANOS_VOTARON,ELECTORES_HABIL,ELECTORES_HABIL_50,TOTAL_JEE,updated,avance
ANCASH,CORONGO,YANAC,20606,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,394,608,304,0,2021-06-08T13:48:00Z,95.0021
ANCASH,CORONGO,YUPAN,20607,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,218,308,154,0,2021-06-08T13:48:00Z,95.0021
ANCASH,HUAYLAS,CARAZ,20701,61,61,0,1,62,62,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,62,14096,18179,9090,1,2021-06-08T13:48:00Z,95.0021
ANCASH,HUAYLAS,HUALLANCA,20702,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,548,928,464,0,2021-06-08T13:48:00Z,95.0021
ANCASH,HUAYLAS,HUATA,20703,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,840,1188,594,0,2021-06-08T13:48:00Z,95.0021
ANCASH,HUAYLAS,HUAYLAS,20704,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,906,1441,721,0,2021-06-08T13:48:00Z,95.0021
ANCASH,HUAYLAS,MATO,20705,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,1244,1697,849,0,2021-06-08T13:48:00Z,95.0021
ANCASH,HUAYLAS,PAMPAROMAS,20706,22,22,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,22,3623,6072,3036,0,2021-06-08T13:48:00Z,95.0021
ANCASH,HUAYLAS,PUEBLO LIBRE,20707,21,21,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,21,4761,6139,3070,0,2021-06-08T13:48:00Z,95.0021
ANCASH,HUAYLAS,SANTA CRUZ,20708,14,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,2953,4073,2037,0,2021-06-08T13:48:00Z,95.0021
ANCASH,HUAYLAS,YURACMARCA,20709,6,6,0,0,7,7,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,7,1049,1440,720,1,2021-06-08T13:48:00Z,95.0021
ANCASH,HUAYLAS,SANTO TORIBIO,20710,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,564,929,465,0,2021-06-08T13:48:00Z,95.0021
ANCASH,HUARI,HUARI,20801,21,21,0,0,22,22,0,0,0,1,0,0,0,0,0,0,0,22,0,0,0,22,4256,6036,3018,1,2021-06-08T13:48:00Z,95.0021
ANCASH,HUARI,CAJAY,20802,11,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,2288,3114,1557,0,2021-06-08T13:48:00Z,95.0021
ANCASH,HUARI,CHAVIN DE HUANTAR,20803,21,21,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,21,4229,6243,3122,0,2021-06-08T13:48:00Z,95.0021
ANCASH,HUARI,HUACACHI,20804,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1263,2028,1014,0,2021-06-08T13:48:00Z,95.0021
ANCASH,HUARI,HUACHIS,20805,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,2110,3603,1802,0,2021-06-08T13:48:00Z,95.0021
ANCASH,HUARI,HUACCHIS,20806,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,856,1571,786,0,2021-06-08T13:48:00Z,95.0021
ANCASH,HUARI,HUANTAR,20807,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1587,2316,1158,0,2021-06-08T13:48:00Z,95.0021
ANCASH,HUARI,MASIN,20808,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,979,1556,778,0,2021-06-08T13:48:00Z,95.0021
ANCASH,HUARI,PAUCAS,20809,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1069,1889,945,0,2021-06-08T13:48:00Z,95.0021
ANCASH,HUARI,PONTO,20810,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,1732,3237,1619,0,2021-06-08T13:48:00Z,95.0021
ANCASH,HUARI,RAHUAPAMPA,20811,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,401,638,319,0,2021-06-08T13:48:00Z,95.0021
ANCASH,HUARI,RAPAYAN,20812,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,836,1538,769,0,2021-06-08T13:48:00Z,95.0021
ANCASH,HUARI,SAN MARCOS,20813,57,57,0,0,57,57,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,57,11383,16405,8203,0,2021-06-08T13:48:00Z,95.0021
ANCASH,HUARI,SAN PEDRO DE CHANA,20814,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,1836,3046,1523,0,2021-06-08T13:48:00Z,95.0021
ANCASH,HUARI,UCO,20815,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,761,1362,681,0,2021-06-08T13:48:00Z,95.0021
ANCASH,HUARI,ANRA,20816,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,969,1911,956,0,2021-06-08T13:48:00Z,95.0021
ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,20901,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1579,2191,1096,0,2021-06-08T13:48:00Z,95.0021
ANCASH,MARISCAL LUZURIAGA,CASCA,20902,11,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,2111,2995,1498,0,2021-06-08T13:48:00Z,95.0021
ANCASH,MARISCAL LUZURIAGA,LUCMA,20903,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,1664,2255,1128,0,2021-06-08T13:48:00Z,95.0021
ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,20904,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,955,1621,811,0,2021-06-08T13:48:00Z,95.0021
ANCASH,MARISCAL LUZURIAGA,LLAMA,20905,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,562,931,466,0,2021-06-08T13:48:00Z,95.0021
ANCASH,MARISCAL LUZURIAGA,LLUMPA,20906,16,16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,3038,4416,2208,0,2021-06-08T13:48:00Z,95.0021
ANCASH,MARISCAL LUZURIAGA,MUSGA,20907,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,518,759,380,0,2021-06-08T13:48:00Z,95.0021
ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,20908,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,554,932,466,0,2021-06-08T13:48:00Z,95.0021
ANCASH,PALLASCA,CABANA,21001,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1292,1967,984,0,2021-06-08T13:48:00Z,95.0021
ANCASH,PALLASCA,BOLOGNESI,21002,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,526,817,409,0,2021-06-08T13:48:00Z,95.0021
ANCASH,PALLASCA,CONCHUCOS,21003,20,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,2967,5316,2658,0,2021-06-08T13:48:00Z,95.0021
ANCASH,PALLASCA,HUACASCHUQUE,21004,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,276,425,213,0,2021-06-08T13:48:00Z,95.0021
ANCASH,PALLASCA,HUANDOVAL,21005,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,458,725,363,0,2021-06-08T13:48:00Z,95.0021
ANCASH,PALLASCA,LACABAMBA,21006,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,251,461,231,0,2021-06-08T13:48:00Z,95.0021
ANCASH,PALLASCA,LLAPO,21007,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,312,444,222,0,2021-06-08T13:48:00Z,95.0021
ANCASH,PALLASCA,PALLASCA,21008,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1284,1909,955,0,2021-06-08T13:48:00Z,95.0021
ANCASH,PALLASCA,PAMPAS,21009,11,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,1760,2974,1487,0,2021-06-08T13:48:00Z,95.0021
ANCASH,PALLASCA,SANTA ROSA,21010,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,547,748,374,0,2021-06-08T13:48:00Z,95.0021
ANCASH,PALLASCA,TAUCA,21011,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1297,1983,992,0,2021-06-08T13:48:00Z,95.0021
ANCASH,POMABAMBA,POMABAMBA,21101,35,35,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,35,7092,9905,4953,0,2021-06-08T13:48:00Z,95.0021
ANCASH,POMABAMBA,HUAYLLAN,21102,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,1983,2660,1330,0,2021-06-08T13:48:00Z,95.0021
ANCASH,POMABAMBA,PAROBAMBA,21103,18,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,2739,4671,2336,0,2021-06-08T13:48:00Z,95.0021
ANCASH,POMABAMBA,QUINUABAMBA,21104,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,1097,1657,829,0,2021-06-08T13:48:00Z,95.0021
ANCASH,RECUAY,RECUAY,21201,17,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,3305,4619,2310,0,2021-06-08T13:48:00Z,95.0021
ANCASH,RECUAY,COTAPARACO,21202,1,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,156,251,126,1,2021-06-08T13:48:00Z,95.0021
ANCASH,RECUAY,HUAYLLAPAMPA,21203,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,449,728,364,0,2021-06-08T13:48:00Z,95.0021
ANCASH,RECUAY,MARCA,21204,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,583,960,480,0,2021-06-08T13:48:00Z,95.0021
ANCASH,RECUAY,PAMPAS CHICO,21205,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,557,860,430,0,2021-06-08T13:48:00Z,95.0021
ANCASH,RECUAY,PARARIN,21206,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,759,1226,613,0,2021-06-08T13:48:00Z,95.0021
ANCASH,RECUAY,TAPACOCHA,21207,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,275,487,244,0,2021-06-08T13:48:00Z,95.0021
ANCASH,RECUAY,TICAPAMPA,21208,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,1647,2271,1136,0,2021-06-08T13:48:00Z,95.0021
ANCASH,RECUAY,LLACLLIN,21209,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,606,875,438,0,2021-06-08T13:48:00Z,95.0021
ANCASH,RECUAY,CATAC,21210,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,2703,3511,1756,0,2021-06-08T13:48:00Z,95.0021
ANCASH,SANTA,CHIMBOTE,21301,600,600,2,2,608,608,0,0,0,2,0,0,0,0,0,0,2,608,0,0,0,608,133291,178869,89435,8,2021-06-08T13:48:00Z,95.0021
ANCASH,SANTA,CACERES DEL PERU,21302,14,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,2824,4188,2094,0,2021-06-08T13:48:00Z,95.0021
ANCASH,SANTA,MACATE,21303,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,1919,3005,1503,0,2021-06-08T13:48:00Z,95.0021
ANCASH,SANTA,MORO,21304,22,22,1,0,23,23,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,23,5072,6507,3254,1,2021-06-08T13:48:00Z,95.0021
ANCASH,SANTA,NEPEÑA,21305,38,38,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,38,8282,11110,5555,0,2021-06-08T13:48:00Z,95.0021
ANCASH,SANTA,SAMANCO,21306,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,2941,3733,1867,0,2021-06-08T13:48:00Z,95.0021
ANCASH,SANTA,SANTA,21307,81,81,0,0,81,81,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,81,18682,24114,12057,0,2021-06-08T13:48:00Z,95.0021
ANCASH,SANTA,COISHCO,21308,41,41,1,1,43,43,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,43,9239,12265,6133,2,2021-06-08T13:48:00Z,95.0021
ANCASH,SANTA,NUEVO CHIMBOTE,21309,366,366,0,1,369,369,0,0,0,0,0,0,0,0,0,1,1,369,0,0,0,369,83824,108750,54375,3,2021-06-08T13:48:00Z,95.0021
ANCASH,SIHUAS,SIHUAS,21401,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,2481,3736,1868,0,2021-06-08T13:48:00Z,95.0021
ANCASH,SIHUAS,ALFONSO UGARTE,21402,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,247,452,226,0,2021-06-08T13:48:00Z,95.0021
ANCASH,SIHUAS,CHINGALPO,21403,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,472,779,390,0,2021-06-08T13:48:00Z,95.0021
ANCASH,SIHUAS,HUAYLLABAMBA,21404,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,1767,2772,1386,0,2021-06-08T13:48:00Z,95.0021
ANCASH,SIHUAS,QUICHES,21405,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1114,1850,925,0,2021-06-08T13:48:00Z,95.0021
ANCASH,SIHUAS,SICSIBAMBA,21406,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,850,1275,638,0,2021-06-08T13:48:00Z,95.0021
ANCASH,SIHUAS,ACOBAMBA,21407,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,770,1229,615,0,2021-06-08T13:48:00Z,95.0021
ANCASH,SIHUAS,CASHAPAMPA,21408,7,7,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1110,1696,848,1,2021-06-08T13:48:00Z,95.0021
ANCASH,SIHUAS,RAGASH,21409,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1470,2326,1163,0,2021-06-08T13:48:00Z,95.0021
ANCASH,SIHUAS,SAN JUAN,21410,20,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,3721,5324,2662,0,2021-06-08T13:48:00Z,95.0021
ANCASH,YUNGAY,YUNGAY,21501,58,58,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,58,12562,16290,8145,0,2021-06-08T13:48:00Z,95.0021
ANCASH,YUNGAY,CASCAPARA,21502,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,1140,1601,801,0,2021-06-08T13:48:00Z,95.0021
ANCASH,YUNGAY,MANCOS,21503,20,20,0,0,21,21,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,21,4150,5552,2776,1,2021-06-08T13:48:00Z,95.0021
ANCASH,YUNGAY,MATACOTO,21504,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,1127,1389,695,0,2021-06-08T13:48:00Z,95.0021
ANCASH,YUNGAY,QUILLO,21505,35,35,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,35,6702,9548,4774,0,2021-06-08T13:48:00Z,95.0021
ANCASH,YUNGAY,RANRAHIRCA,21506,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,1964,2545,1273,0,2021-06-08T13:48:00Z,95.0021
ANCASH,YUNGAY,SHUPLUY,21507,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1236,1828,914,0,2021-06-08T13:48:00Z,95.0021
ANCASH,YUNGAY,YANAMA,21508,17,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,3136,4839,2420,0,2021-06-08T13:48:00Z,95.0021
ANCASH,ANTONIO RAYMONDI,LLAMELLIN,21601,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1285,2164,1082,0,2021-06-08T13:48:00Z,95.0021
ANCASH,ANTONIO RAYMONDI,ACZO,21602,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,891,1508,754,0,2021-06-08T13:48:00Z,95.0021
ANCASH,ANTONIO RAYMONDI,CHACCHO,21603,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,704,1284,642,0,2021-06-08T13:48:00Z,95.0021
ANCASH,ANTONIO RAYMONDI,CHINGAS,21604,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,847,1393,697,0,2021-06-08T13:48:00Z,95.0021
ANCASH,ANTONIO RAYMONDI,MIRGAS,21605,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,1934,3527,1764,0,2021-06-08T13:48:00Z,95.0021
ANCASH,ANTONIO RAYMONDI,SAN JUAN DE RONTOY,21606,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,566,1045,523,0,2021-06-08T13:48:00Z,95.0021
ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,21701,28,28,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,28,5258,7859,3930,0,2021-06-08T13:48:00Z,95.0021
ANCASH,CARLOS FERMIN FITZCARRALD,YAUYA,21702,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,2277,3515,1758,0,2021-06-08T13:48:00Z,95.0021
ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,21703,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,1592,2636,1318,0,2021-06-08T13:48:00Z,95.0021
ANCASH,ASUNCION,CHACAS,21801,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,2431,3379,1690,0,2021-06-08T13:48:00Z,95.0021
ANCASH,ASUNCION,ACOCHACA,21802,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,1652,2589,1295,0,2021-06-08T13:48:00Z,95.0021
ANCASH,HUARMEY,HUARMEY,21901,65,65,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,65,14724,19380,9690,0,2021-06-08T13:48:00Z,95.0021
ANCASH,HUARMEY,COCHAPETI,21902,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,523,784,392,0,2021-06-08T13:48:00Z,95.0021
ANCASH,HUARMEY,HUAYAN,21903,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,494,749,375,0,2021-06-08T13:48:00Z,95.0021
ANCASH,HUARMEY,MALVAS,21904,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,493,773,387,0,2021-06-08T13:48:00Z,95.0021
ANCASH,HUARMEY,CULEBRAS,21905,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1465,1966,983,0,2021-06-08T13:48:00Z,95.0021
ANCASH,OCROS,ACAS,22001,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,166,322,161,0,2021-06-08T13:48:00Z,95.0021
ANCASH,OCROS,CAJAMARQUILLA,22002,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83,146,73,0,2021-06-08T13:48:00Z,95.0021
ANCASH,OCROS,CARHUAPAMPA,22003,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,253,406,203,0,2021-06-08T13:48:00Z,95.0021
ANCASH,OCROS,COCHAS,22004,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,809,1092,546,0,2021-06-08T13:48:00Z,95.0021
ANCASH,OCROS,CONGAS,22005,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,548,834,417,0,2021-06-08T13:48:00Z,95.0021
ANCASH,OCROS,LLIPA,22006,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,118,208,104,0,2021-06-08T13:48:00Z,95.0021
ANCASH,OCROS,OCROS,22007,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,637,940,470,0,2021-06-08T13:48:00Z,95.0021
ANCASH,OCROS,SAN CRISTOBAL DE RAJAN,22008,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,232,475,238,0,2021-06-08T13:48:00Z,95.0021
ANCASH,OCROS,SAN PEDRO,22009,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,432,736,368,0,2021-06-08T13:48:00Z,95.0021
ANCASH,OCROS,SANTIAGO DE CHILCAS,22010,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,212,309,155,0,2021-06-08T13:48:00Z,95.0021
APURIMAC,ABANCAY,ABANCAY,30101,160,160,3,1,165,165,0,0,0,0,0,0,0,0,0,0,1,165,0,0,0,165,35447,45857,22929,5,2021-06-08T13:48:00Z,95.0021
APURIMAC,ABANCAY,CIRCA,30102,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,1847,2638,1319,0,2021-06-08T13:48:00Z,95.0021
APURIMAC,ABANCAY,CURAHUASI,30103,42,42,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,42,9018,12112,6056,0,2021-06-08T13:48:00Z,95.0021
APURIMAC,ABANCAY,CHACOCHE,30104,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,764,1100,550,0,2021-06-08T13:48:00Z,95.0021
APURIMAC,ABANCAY,HUANIPACA,30105,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,2036,3310,1655,0,2021-06-08T13:48:00Z,95.0021
APURIMAC,ABANCAY,LAMBRAMA,30106,12,12,1,0,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,2081,3136,1568,1,2021-06-08T13:48:00Z,95.0021
APURIMAC,ABANCAY,PICHIRHUA,30107,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,2504,3494,1747,0,2021-06-08T13:48:00Z,95.0021
APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,30108,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1659,2385,1193,0,2021-06-08T13:48:00Z,95.0021
APURIMAC,ABANCAY,TAMBURCO,30109,24,24,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24,5523,6913,3457,0,2021-06-08T13:48:00Z,95.0021
APURIMAC,AYMARAES,CHALHUANCA,30201,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,2042,2741,1371,0,2021-06-08T13:48:00Z,95.0021
APURIMAC,AYMARAES,CAPAYA,30202,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,319,514,257,0,2021-06-08T13:48:00Z,95.0021
APURIMAC,AYMARAES,CARAYBAMBA,30203,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,682,993,497,0,2021-06-08T13:48:00Z,95.0021
APURIMAC,AYMARAES,COLCABAMBA,30204,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,490,639,320,0,2021-06-08T13:48:00Z,95.0021
APURIMAC,AYMARAES,COTARUSE,30205,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,1855,2652,1326,0,2021-06-08T13:48:00Z,95.0021
APURIMAC,AYMARAES,CHAPIMARCA,30206,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1125,1784,892,0,2021-06-08T13:48:00Z,95.0021
APURIMAC,AYMARAES,HUAYLLO,30207,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,344,515,258,0,2021-06-08T13:48:00Z,95.0021
APURIMAC,AYMARAES,LUCRE,30208,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,1040,1489,745,0,2021-06-08T13:48:00Z,95.0021
APURIMAC,AYMARAES,POCOHUANCA,30209,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,719,1044,522,0,2021-06-08T13:48:00Z,95.0021
APURIMAC,AYMARAES,SAÑAYCA,30210,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,607,936,468,0,2021-06-08T13:48:00Z,95.0021
APURIMAC,AYMARAES,SORAYA,30211,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,396,584,292,0,2021-06-08T13:48:00Z,95.0021
APURIMAC,AYMARAES,TAPAIRIHUA,30212,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1239,1845,923,0,2021-06-08T13:48:00Z,95.0021
APURIMAC,AYMARAES,TINTAY,30213,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,1608,2284,1142,0,2021-06-08T13:48:00Z,95.0021
APURIMAC,AYMARAES,TORAYA,30214,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,766,1189,595,0,2021-06-08T13:48:00Z,95.0021
APURIMAC,AYMARAES,YANACA,30215,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,589,861,431,0,2021-06-08T13:48:00Z,95.0021
